Date,ECH,EIDO,EIRL,EIS,ENZL,EPHE,EPOL,EPU,ERUS,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,FXI,THD,TUR
2/18/2016,31.733389,21.760201,35.765923,42.959915,31.494982,32.701149,16.908148,20.129572,19.476023,15.303561,20.224131,24.727678,22.357986,15.971826,20.645658,41.729294,15.564966,26.591572,27.907112,21.107601,13.100335,22.574274,21.152962,17.364872,23.546646,27.034376,45.09177,44.369015,18.350822,43.036568,28.816614,56.391426,33.519474
2/19/2016,31.90354,21.139303,36.034767,43.084103,31.81473,32.326744,16.964918,20.063663,19.529924,15.268899,19.998789,24.629839,22.283369,16.071083,20.462303,41.537521,15.546338,26.600874,27.420565,21.107601,13.211275,22.412516,21.171532,17.29319,23.307314,26.998594,45.054081,44.141819,18.46266,41.972477,28.807158,57.364647,33.592884
2/22/2016,32.168221,21.368559,35.842739,43.733707,32.241058,32.740559,17.116306,20.374365,20.248598,15.693516,20.139626,24.985632,22.516556,16.513241,21.049032,42.227901,15.620857,26.693886,27.907112,21.341713,13.423914,22.789949,21.329391,17.597839,23.712339,27.016485,45.836239,45.069523,19.664925,42.881954,29.620491,58.198845,34.813274
2/23/2016,31.563238,20.76676,35.554684,43.561749,32.196644,32.336597,16.794607,20.242556,19.691624,15.398885,19.88612,24.656519,22.106148,16.278625,20.535645,41.537521,15.518394,26.312544,27.420565,21.098236,13.192785,22.430485,20.995104,17.400713,23.362543,26.372383,44.978691,44.312218,19.152328,41.708733,28.882816,57.670517,34.492111
2/24/2016,31.44035,20.92915,35.87154,43.456673,32.605209,32.356304,16.785143,20.449684,19.979092,15.234239,19.933065,24.398573,21.826323,16.251553,20.425631,41.959415,15.443874,26.331144,27.351057,21.079506,13.20203,22.115957,20.95796,17.149828,23.288904,26.22925,45.054081,44.359547,19.003212,41.172134,28.797701,58.523251,34.693989
2/25/2016,31.657766,21.091541,35.967556,44.01075,32.871666,32.523792,16.927069,20.525005,20.212662,15.251567,20.177183,24.718786,22.068838,16.233509,20.700663,42.458023,15.518394,26.638077,27.420565,21.285524,13.220521,22.475418,21.236534,17.167747,23.675518,26.694437,45.562954,44.511009,18.975252,41.481358,28.703125,58.69009,35.033493
2/26/2016,31.534878,21.110643,35.852333,43.915218,32.392052,32.198658,16.614832,20.61916,19.691624,14.991597,20.308628,24.505308,22.059509,16.350813,20.755671,42.41967,15.360043,26.545069,27.003521,21.285524,13.165051,22.475418,21.13439,17.167747,23.546646,26.676542,45.09177,43.829426,18.649057,39.989807,28.769329,58.328602,33.684635
2/29/2016,31.374176,21.674234,35.861942,43.724163,32.090065,32.139545,16.482367,20.637991,20.212662,14.974266,20.308628,24.407467,21.789011,16.323744,20.682329,41.767647,15.248264,26.349745,27.212042,21.294888,13.072598,22.50238,21.078674,17.382792,23.6387,26.622868,45.685459,44.103954,19.096411,40.744675,28.636925,58.699356,34.391178
3/1/2016,32.206036,22.123194,36.476444,44.43108,32.747322,32.858791,16.662142,20.939274,21.021172,15.459542,20.759308,24.914471,22.609831,16.630545,21.415743,42.803211,15.630171,27.000816,28.185139,22.04405,13.377688,23.176373,21.617249,17.741203,24.338285,27.302752,47.023605,45.344051,20.102957,43.118416,29.66778,60.071136,35.483112
3/2/2016,32.536884,22.209162,36.553253,44.469288,32.924957,33.262753,16.775682,21.75839,20.96727,15.910158,20.796864,24.674311,22.591175,16.946375,21.599094,43.416874,15.555655,27.140331,28.358912,21.894215,13.423914,23.517862,21.589392,17.974165,24.356693,27.445885,47.730381,45.703773,20.60623,43.955139,30.310877,60.93314,36.070366
3/3/2016,33.056797,22.495733,36.8605,44.259129,33.431221,33.775089,17.182537,21.974941,21.29067,16.22212,21.0222,25.101263,22.815035,16.973444,22.039146,43.723709,15.723316,27.326351,28.497923,22.006592,13.59957,23.868338,21.821537,18.440098,24.540798,27.678478,47.523052,46.328552,22.125368,44.32803,30.339252,61.489273,36.263058
3/4/2016,33.463272,22.753645,36.850906,44.201805,34.150654,33.814503,17.258232,22.728149,21.97341,16.508087,21.23815,25.332531,22.90831,17.253176,21.910799,44.183964,15.797834,27.205437,29.088736,22.147058,13.636551,23.868338,21.942253,19.01355,24.964233,27.857393,48.050777,47.085873,23.290352,45.17384,31.199873,61.804405,36.492455
3/7/2016,33.472725,22.629465,36.553253,44.192253,34.044071,33.469658,17.428543,23.020021,22.386644,16.74206,21.632494,25.296949,22.843018,17.000517,21.70911,43.723709,15.741947,27.298449,28.949722,22.100235,13.664287,23.868338,21.951538,18.941866,24.872181,27.946854,48.408871,46.93441,23.122595,45.874142,30.840494,62.323463,36.327293
3/8/2016,33.037888,22.056326,36.428429,43.953426,33.955254,33.164227,17.324465,22.61517,21.614075,16.430096,21.294487,25.092369,22.609831,16.783949,21.654104,43.301815,15.592911,27.121729,28.289406,21.959772,13.692021,23.73354,21.747248,18.51178,24.57762,27.571127,47.202656,45.855236,23.225113,44.937378,30.131191,61.081436,36.336464
3/9/2016,33.226944,22.19006,36.495644,44.345104,33.786495,33.65686,17.267694,23.161247,22.171043,16.820053,21.688828,25.341425,22.703106,16.874186,21.782454,43.263462,15.676742,27.131029,28.497923,22.062778,13.701267,23.751513,21.858681,18.726822,24.632849,27.71426,47.768066,46.158161,23.486071,44.928288,30.24468,62.147354,37.052185
3/10/2016,33.340385,22.104086,36.706879,44.440632,33.759846,34.119938,17.598858,23.189491,21.991373,16.698736,21.519825,25.341425,22.61916,16.847113,22.11249,43.071686,15.835093,27.214739,28.428417,22.212608,13.913904,24.245773,21.905107,18.690983,24.70649,27.499561,47.475933,46.924942,24.203701,44.355312,30.008245,61.517082,37.189819
3/11/2016,33.623966,22.763199,37.647835,44.918282,34.390465,34.986973,17.986788,23.443701,22.440548,17.132017,21.961111,26.177542,23.421322,17.208059,23.194277,44.222313,16.067965,27.698393,29.088736,22.765118,14.28371,25.216326,22.573683,19.049393,25.185158,28.072096,48.314636,47.947311,24.380779,45.246601,31.076925,62.944481,38.006477
3/14/2016,33.567249,22.820513,37.503815,44.889629,33.973015,34.770218,17.882708,23.509605,22.548349,16.90671,21.848444,26.177542,23.54258,17.190012,22.955917,44.414085,16.067965,27.530975,28.567432,22.690199,14.385406,25.144432,22.517969,18.99563,25.148335,27.964746,47.956539,47.559193,23.672466,44.355312,31.114761,62.425423,38.107414
3/15/2016,33.25531,22.533941,37.071739,44.488396,33.946373,34.819481,17.873247,23.198906,21.721876,16.525419,21.585548,25.928484,23.439978,17.226105,22.754225,43.838772,16.002764,27.326351,28.393665,22.662109,14.28371,24.749022,22.397255,18.888107,24.724901,27.624804,47.174381,47.3036,22.162647,43.309406,30.92561,62.045399,37.437572
3/16/2016,33.586155,22.944695,37.244564,44.631691,34.497044,35.115063,18.261179,23.547266,22.620214,16.90671,22.055002,26.141962,23.803749,17.424627,22.974253,43.915478,16.207684,27.521671,28.845457,22.905582,14.422386,24.91078,22.620111,19.210676,25.369257,27.964746,48.446564,48.307034,22.64728,44.891903,31.275532,62.406883,38.36433
3/17/2016,34.559807,23.202606,37.85907,44.975601,34.994427,35.873718,18.611263,24.291065,23.141251,17.279331,22.486902,26.168648,23.794422,17.460722,22.974253,44.068897,16.189053,27.707695,29.471024,23.027325,14.542572,25.090513,22.620111,19.730366,25.68223,28.537281,49.822403,49.471397,24.651052,46.738144,31.644365,62.768364,39.263569
3/18/2016,34.62598,22.906483,37.935879,45.214428,35.047714,36.021519,18.620724,24.601763,23.069386,17.18401,22.261562,26.168648,23.83173,17.578026,22.845903,43.915478,16.272888,27.586779,29.575287,23.064777,14.653514,25.225309,22.694399,19.730366,25.792692,28.42993,49.93549,49.357803,24.977247,47.302021,31.85243,62.360535,39.584732
3/21/2016,34.73941,22.600807,37.599827,44.956497,35.136539,36.326942,18.535566,24.705326,23.446688,17.088688,22.261562,26.044117,23.803749,17.659239,22.955917,44.107254,16.244944,27.540276,29.575287,22.980501,14.551817,25.099499,22.527254,19.622847,25.700642,28.268906,49.954334,49.310471,25.079765,47.62035,31.8808,62.712757,39.814121
3/22/2016,34.550358,22.533941,37.676643,45.157108,35.056602,35.922985,18.573414,24.639427,23.536524,17.062691,22.252174,26.124172,23.803749,17.64119,22.882572,44.375725,16.226316,27.465866,30.09659,22.896219,14.440877,24.955715,22.415825,19.604923,25.516539,27.928963,50.11454,49.6134,25.098406,47.756763,31.625456,62.545918,38.896534
3/23/2016,33.860291,22.170954,37.455803,44.899178,34.852318,35.666813,18.232794,24.243988,22.745981,16.698736,21.782717,25.7328,23.719801,17.442673,22.369184,43.800419,16.161112,27.391459,29.679546,22.811937,14.182014,24.551319,22.257967,19.336117,25.185158,27.624804,49.445461,48.808758,23.924105,46.365261,31.180958,62.323463,38.098232
3/24/2016,33.75631,22.027668,37.724648,44.851406,34.950016,35.469753,18.261179,24.215744,22.781916,16.66407,21.67944,25.412584,23.477287,17.325367,22.185831,43.53194,16.049334,27.121729,29.679546,22.652744,14.043336,24.371588,21.997963,19.192757,25.203564,27.535345,49.322956,48.808758,23.93342,45.937798,30.963444,62.388336,38.777248
3/28/2016,33.831936,21.683784,37.801456,44.841854,35.163181,35.676666,18.403105,24.074516,22.494448,16.716066,21.810886,25.42148,23.54258,17.397556,22.314177,44.183964,16.07728,27.224041,29.610043,22.774481,14.098807,24.461451,22.044394,19.067314,25.093103,27.732151,49.860104,48.82769,24.865412,46.010559,31.218788,61.174129,38.804775
3/29/2016,34.087162,21.970356,38.511982,45.319508,35.980305,36.208714,18.876192,24.460533,22.692083,16.672735,22.036224,25.839533,23.869041,17.614124,22.442522,44.644211,16.300833,27.558878,30.339863,23.083509,14.237483,24.740036,22.406538,19.300278,25.258795,28.054205,50.566864,49.88792,24.921329,46.983704,31.530882,61.934174,39.869175
3/30/2016,34.729958,22.304689,38.684807,45.787609,36.513222,36.326942,18.951885,24.780651,22.799883,16.750729,22.346064,26.346542,24.186176,17.929951,22.680885,44.490795,16.496441,27.735594,30.513632,23.308258,14.514835,24.81193,22.712969,19.640766,25.737461,28.286797,51.000351,50.446445,25.033169,47.665813,32.00375,62.518108,39.832474
3/31/2016,34.88121,22.505285,38.598396,45.663422,36.530983,36.110188,19.141119,24.808899,23.051418,16.74206,22.261562,26.195332,23.999626,17.839714,22.369184,43.762062,16.449869,27.651886,30.965429,23.036688,14.533328,24.425507,22.452969,19.461559,25.516539,28.054205,50.604561,50.001522,24.511253,48.211502,31.93755,62.462502,40.227036
4/1/2016,34.956829,22.686781,38.924847,45.56789,36.362225,36.060921,19.027578,24.498196,22.943621,16.638077,22.167671,26.230907,23.803749,17.722404,22.075819,42.688148,16.524387,27.503069,30.930674,22.933678,14.588798,24.281719,22.257967,19.42572,25.387667,27.78583,50.585712,49.282074,25.061127,48.084175,31.757856,62.527374,40.098576
4/4/2016,34.805576,22.591257,38.90564,45.520123,35.909256,35.587994,19.046503,24.027439,22.422579,16.430096,21.895388,26.186436,23.691816,17.569004,21.782454,42.688148,16.543015,27.558878,30.652647,22.933678,14.477858,24.110973,22.267254,19.246515,25.148335,27.875286,49.907219,48.931816,23.812263,47.820427,31.370104,61.720982,40.539017
4/5/2016,34.295124,22.228268,38.52158,44.937389,35.589512,35.05595,18.48826,23.961535,22.368679,15.94482,21.670048,25.590483,23.13217,17.316343,21.104042,41.767647,16.300833,27.326351,30.270353,22.559097,14.237483,23.580769,21.784393,18.923948,24.65126,27.320642,48.63504,48.013577,23.663147,46.165176,30.660799,60.284325,39.887531
4/6/2016,34.068256,22.658121,38.924847,45.749397,36.184593,35.489471,18.582876,23.622591,23.087353,16.291445,21.857832,26.115276,23.458632,17.578026,21.452414,42.458023,16.487129,27.921616,30.895924,22.811937,14.468612,23.796446,22.118681,19.246515,24.70649,27.71426,49.049671,48.875019,23.458109,46.465302,31.237701,61.285355,39.860001
4/7/2016,33.416,22.180504,38.185524,45.214428,35.784908,35.016537,17.958399,22.850548,22.656147,15.953487,21.613714,25.590483,22.945621,17.388531,20.682329,42.227901,16.254255,27.623985,30.09659,22.493546,14.135786,23.176373,21.700821,18.99563,24.135773,27.302752,48.013081,48.11771,23.262394,45.373924,30.641891,59.487209,38.878181
4/8/2016,33.765766,22.352448,38.617596,45.405483,35.900375,35.489471,18.185484,23.613174,23.302956,16.118135,22.064392,26.275383,23.337374,17.578026,21.562428,43.455231,16.412611,27.949518,30.548388,22.755751,14.39465,23.73354,22.05368,19.067314,24.448746,27.78583,48.267517,48.704624,24.753574,46.710861,31.039099,60.55312,39.603077
4/11/2016,33.94537,22.209162,38.953655,45.682526,36.113537,36.139744,18.308487,26.04228,23.841957,16.126801,22.27095,26.391018,23.421322,17.668264,21.837458,43.186752,16.421926,27.791403,30.791662,22.783846,14.403896,23.904285,22.062965,19.246515,24.743309,27.928963,48.559647,49.196877,25.340721,47.556679,31.407932,60.896057,40.750061
4/12/2016,34.56926,22.610359,38.819225,45.892689,36.610924,36.504295,18.346334,27.303911,24.542664,16.629408,22.79674,26.648966,23.719801,17.821663,21.654104,44.183964,16.459187,28.061131,31.139194,22.980501,14.450122,24.164894,22.350824,19.389877,24.853771,28.376257,49.5397,49.660728,26.188831,48.757187,31.842978,62.128807,41.052864
4/13/2016,34.843395,22.677227,39.040062,46.389446,36.841846,36.701347,18.412563,27.238005,24.39893,16.889378,22.890633,26.978079,24.008953,18.182611,22.204165,45.411293,16.505756,28.275053,31.104443,23.195885,14.588798,24.749022,22.777971,19.80205,25.240387,28.734089,49.860104,50.228718,26.95306,49.857662,33.091351,62.712757,41.557537
4/14/2016,35.079712,22.333342,38.742416,46.303478,36.735271,36.543709,18.346334,26.804905,24.165359,17.062691,22.834297,26.915813,24.092903,18.200657,22.295843,45.603062,16.580276,28.41457,30.930674,23.158424,14.68125,24.758009,22.787256,19.748287,25.037874,28.698307,49.963757,50.115116,26.608223,49.521152,33.025146,62.61079,41.640125
4/15/2016,34.862301,22.209162,38.483173,46.360786,37.019478,35.903275,18.213869,26.974377,23.806023,17.227339,22.759186,26.871338,24.064917,18.092373,22.314177,45.181168,16.598906,28.349461,30.756908,23.214613,14.579554,24.802944,22.731541,19.80205,25.019463,28.608849,49.46431,49.992054,26.645506,49.366539,32.60902,62.332733,41.309795
4/18/2016,35.155342,22.810959,38.444767,46.790672,37.472458,35.883575,18.317951,27.463966,23.770088,17.443981,22.956356,26.969183,24.335417,18.182611,22.662548,45.526352,16.729309,28.572685,30.722157,23.345715,14.64427,25.000645,22.90797,19.963331,25.203564,28.859329,49.388924,50.370708,25.843994,49.894039,32.817085,62.972279,41.952106
4/19/2016,35.873756,23.021112,38.771221,47.258774,38.11195,35.7752,18.668034,28.546709,24.470795,17.712616,23.453978,27.662981,24.960358,18.317965,22.827568,46.216728,16.924919,29.084242,31.2087,23.74839,14.940112,25.405041,23.307261,20.375502,25.221975,29.378191,50.736492,51.137486,26.869181,51.021793,33.214291,63.964043,42.199852
4/20/2016,35.627987,22.916035,38.28154,47.086819,37.898781,35.528877,18.686958,28.414896,25.279303,17.729946,23.585426,27.654081,24.979013,18.254799,22.974253,46.485207,16.822456,28.944729,30.965429,23.551733,14.829171,25.710585,23.2794,20.285896,24.872181,29.288731,50.661098,50.881897,26.617544,51.540195,32.835999,64.001114,42.254906
4/21/2016,35.467285,22.724991,37.897472,47.077267,37.31258,35.213589,18.213869,28.348991,24.542664,17.617294,23.407034,27.298292,24.87641,18.200657,22.974253,46.485207,16.654793,28.581987,30.513632,23.280165,14.73672,25.782478,23.158688,20.088776,24.632849,29.074034,49.897793,50.597904,26.198151,50.712566,32.60902,64.075264,41.695179
4/22/2016,34.966286,22.715437,37.791859,46.972179,36.841846,35.095356,17.892168,28.094782,24.704365,17.556633,23.529091,27.155973,24.745827,18.191635,22.93758,46.830395,16.62685,28.451773,30.583141,23.20525,14.856906,25.863358,23.112257,19.981251,24.632849,29.109818,49.973183,50.058323,26.132912,49.775803,32.486076,62.935211,41.419899
4/25/2016,34.540905,22.533941,38.118309,46.924419,36.637566,34.858894,17.627239,27.755835,24.524694,17.461313,23.369478,27.004763,24.624567,18.236752,22.644217,46.523563,16.67342,28.423868,30.444126,23.10224,14.708985,25.710585,23.093687,19.837887,24.632849,29.002462,49.502003,49.897388,25.778757,49.493866,32.098328,62.731285,41.337318
4/26/2016,34.805576,22.323792,38.396755,47.048603,36.664211,34.986973,17.844862,28.490217,24.848099,17.591293,23.529091,27.111498,24.643225,18.290895,23.084263,46.331791,16.617537,28.470375,30.235603,23.158424,14.73672,26.186874,23.140114,19.819967,24.890593,29.252947,50.25589,50.285511,26.589586,50.121414,32.287472,63.472794,42.209026
4/27/2016,35.316036,22.467077,38.857635,46.685593,36.282291,35.006683,17.721859,28.810335,24.937931,17.166679,23.641762,27.244921,24.783136,18.263821,23.157604,46.293434,16.738625,28.591286,30.339863,23.326988,14.847662,26.357618,23.307261,19.784128,24.945824,29.324518,50.943813,50.332844,27.251297,50.439728,32.523903,63.463524,42.043858
4/28/2016,35.817039,22.218718,38.185524,46.236599,36.80632,34.711102,17.579929,29.158691,25.207436,17.218674,23.716873,27.09371,24.605913,18.15554,23.212612,44.183964,16.636164,28.488977,30.13134,23.233339,14.792191,26.052076,23.0844,19.676605,24.319876,29.217167,50.321854,50.029922,27.297897,50.421535,32.221272,62.768364,41.869518
4/29/2016,36.043915,22.056326,38.396755,46.131516,37.143826,34.514042,17.920555,29.478807,25.261337,17.270668,23.848322,26.889126,24.466,17.848738,23.304287,43.800419,16.692053,28.470375,29.714302,23.149061,15.014073,25.917274,22.982256,19.479481,24.043724,29.181381,50.924965,49.461933,27.502935,50.658009,31.710571,62.981544,42.172318
5/2/2016,35.750874,22.123194,38.636803,46.293915,37.463573,34.080528,18.071945,29.337578,25.0098,17.400652,23.707485,27.049234,24.745827,17.866785,23.175941,44.605854,16.831772,28.768009,29.679546,23.383175,15.078788,25.980185,23.223684,19.533241,24.172594,29.342409,50.868423,49.774326,26.990339,50.257832,31.653826,63.055695,41.566715
5/3/2016,35.287682,21.683784,37.964691,45.739841,36.895138,33.70612,17.627239,28.311329,24.291128,17.18401,23.125359,26.328753,24.28878,17.523886,22.552538,44.183964,16.701366,28.340162,28.671692,22.999228,14.708985,25.225309,22.815113,19.067314,23.620289,28.716196,49.47374,48.761421,25.816038,47.365688,30.887781,62.202969,39.309452
5/4/2016,35.164795,21.359007,37.724648,45.348175,36.735271,33.597744,17.381235,27.539286,23.734154,16.915379,22.684071,25.990749,23.980972,17.388531,22.460859,43.800419,16.515072,27.977421,28.532682,22.774481,14.533328,24.829903,22.555113,18.726822,23.288904,28.268906,48.691578,47.843182,26.216789,45.592205,30.500025,61.248287,36.107071
5/5/2016,35.316036,21.311243,37.513412,45.386375,37.037247,33.469658,17.040613,27.350985,24.021626,16.90671,22.674685,25.9018,23.83173,17.532909,22.259172,44.030537,16.487129,27.716993,28.393665,22.680834,14.440877,24.659159,22.406538,18.744743,23.252085,28.251013,48.267517,47.729588,25.760117,45.810478,30.547314,61.109249,36.868668
5/6/2016,35.476734,21.397217,37.743851,44.899178,37.117184,33.903175,17.144693,27.793497,23.931791,16.872046,22.70285,25.812851,23.999626,17.397556,22.259172,44.26067,16.524387,27.689091,28.567432,22.811937,14.440877,24.901794,22.499395,18.65514,23.215263,28.32258,48.418297,47.776917,26.058352,46.156078,30.367624,61.211205,36.987957
5/9/2016,34.361294,21.196619,37.926281,45.415047,36.406639,33.154377,16.983839,26.974377,23.446688,16.785389,22.346064,25.964066,24.083572,17.30732,21.98414,44.222313,16.58959,27.837908,27.941866,22.821304,14.26522,24.632196,22.452969,18.51178,22.994341,28.125771,47.523052,47.483459,25.610998,44.619064,29.904215,61.489273,36.694324
5/10/2016,34.607075,21.61692,38.137512,45.730289,36.726387,34.8983,16.889227,27.812326,23.859922,17.158012,22.759186,26.150854,24.335417,17.587051,22.295843,45.334579,16.654793,28.135538,28.219896,23.055416,14.37616,24.93774,22.722254,18.547619,23.270494,28.376257,48.559647,48.278637,27.00898,45.683155,30.594601,62.054668,36.804432
5/11/2016,34.588165,21.836622,37.868671,45.539227,37.046127,36.346645,16.81353,28.226593,24.39893,17.097353,22.853077,25.946274,24.120884,17.298294,22.057482,44.490795,16.701366,28.089035,28.463171,22.933678,14.274463,24.596251,22.592253,18.458019,23.104803,28.304686,48.352333,48.051437,27.055578,46.019653,30.083902,61.415115,36.648441
5/12/2016,34.380199,21.607368,37.830265,45.271744,36.948429,36.090481,16.81353,27.689928,24.327061,17.054028,22.918798,25.697218,23.887697,17.171965,22.039146,44.835972,16.67342,28.126238,28.393665,22.746387,14.218993,24.668144,22.527254,18.440098,23.012751,28.251013,48.531376,47.88105,27.064898,45.628578,30.027159,61.971245,36.409878
5/13/2016,33.917011,21.215719,37.350182,45.071129,36.610924,36.523998,16.681065,28.518463,24.237226,16.811386,22.665293,25.412584,23.738459,16.96442,21.745777,44.222313,16.543015,27.86581,27.976622,22.493546,13.960131,24.380571,22.211536,18.314657,22.755007,27.982639,47.69268,46.93441,25.909233,44.446259,29.544832,61.424381,35.813438
5/16/2016,33.567249,21.301691,37.753452,44.985149,36.912903,37.391041,17.239309,28.838577,24.632498,17.080021,23.003302,25.884008,23.906349,17.171965,21.965803,44.835972,16.738625,28.070431,28.011375,22.765118,14.089561,24.722061,22.443682,18.458019,23.067984,28.358364,48.022503,47.294132,26.086311,44.318935,30.121733,62.202969,35.611572
5/17/2016,33.803574,21.024673,37.465408,44.755878,37.090538,36.868843,17.078459,28.923313,24.542664,17.054028,23.050247,25.643848,23.645182,17.08173,21.54409,44.529144,16.543015,27.837908,28.080883,22.456087,14.071072,24.497398,22.202253,18.529697,23.049574,28.32258,47.871727,47.000671,25.6576,44.09156,29.942043,62.063934,35.74004
5/18/2016,33.349838,20.967361,37.388592,44.574375,36.726387,36.908253,16.718914,28.226593,24.039593,16.837385,22.72163,25.572689,23.635855,17.009539,21.599094,44.567497,16.440554,27.847208,27.941866,22.540367,13.987865,24.596251,22.16511,18.404257,23.178444,28.62674,47.127266,46.233894,24.93997,43.409451,29.705608,61.748798,35.308765
5/19/2016,33.113506,20.585266,37.378994,44.211361,36.433285,36.29739,16.387753,27.887648,23.482622,16.785389,22.552626,25.368109,23.411995,16.910278,21.562428,44.26067,16.459187,27.735594,27.837606,22.409266,13.88617,24.425507,22.081537,18.189211,22.90229,28.412039,46.637238,46.252831,24.679012,43.491302,29.544832,60.849728,35.005966
5/20/2016,33.36874,20.852732,37.897472,44.440632,36.673092,35.962395,16.501293,27.887648,23.42872,16.854717,22.684071,25.741693,23.607872,17.144894,21.70911,44.567497,16.561649,27.958818,27.872362,22.652744,13.923151,24.61422,22.341537,18.386335,23.270494,28.537281,47.080147,46.451622,25.033169,44.500828,29.923126,61.442921,35.327122
5/23/2016,33.302574,20.910046,37.964691,44.392868,36.468815,35.863865,16.425598,27.953556,23.21312,16.74206,22.646517,25.62606,23.486612,17.063681,21.599094,44.375725,16.580276,28.014627,27.802855,22.643377,13.97862,24.479425,22.230112,18.386335,23.8228,28.447821,46.656086,46.622017,24.278257,44.355312,29.856926,60.78484,35.226181
5/24/2016,33.25531,20.996016,38.598396,45.233528,36.415516,36.622524,16.576986,27.492212,23.446688,16.785389,22.684071,26.079697,23.87837,17.280249,22.14916,44.720917,16.747942,28.284353,27.802855,23.074142,14.154278,24.964699,22.657255,18.440098,23.951672,29.199272,46.967064,46.432686,24.455338,45.073799,30.433825,61.313164,37.21735
5/25/2016,33.510529,21.282587,39.232094,45.443699,36.744152,36.780167,16.832455,27.944141,23.949757,16.889378,23.106583,26.293173,24.111557,17.505838,22.534203,45.027752,16.878349,28.43317,28.011375,23.270802,14.329935,25.503895,22.880114,18.565536,24.191006,29.55711,47.287464,47.246799,24.32486,45.583111,30.991814,61.906361,36.978775
5/26/2016,33.775215,21.454529,39.116882,45.424591,36.753033,36.622524,16.936531,27.934723,24.00366,16.950037,23.219252,26.497757,24.326088,17.51486,22.570875,44.989391,17.046013,28.637794,28.185139,23.420631,14.422386,25.396055,23.075113,18.619301,24.356693,29.467649,47.607864,47.275196,24.548534,46.592628,30.878323,62.258575,36.804432
5/27/2016,33.727955,21.444977,39.318508,45.367275,36.708622,36.553551,16.728373,27.567532,24.129429,16.967369,23.219252,26.426598,24.251469,17.550957,22.460859,44.874336,16.971495,28.684298,28.011375,23.429996,14.311443,25.279226,22.982256,18.690983,24.448746,29.3603,47.636135,47.133205,24.045256,45.846859,31.058012,62.304924,36.373169
5/31/2016,33.274212,21.368559,39.068867,45.663422,37.277054,36.799873,16.463444,27.463966,23.374819,16.854717,22.984524,26.284277,24.186176,17.821663,22.277506,45.219521,17.01807,28.405268,27.524826,23.326988,14.255973,25.108486,22.935827,18.673063,24.55921,28.841442,47.004761,47.104801,23.709745,45.710434,31.824062,62.731285,36.391525
6/1/2016,33.208046,21.387665,39.232094,45.730289,37.445812,37.026493,16.018744,27.558119,23.231089,16.828718,23.040859,26.230907,24.214157,17.767523,22.14916,45.181168,17.232309,28.535482,27.316305,23.448727,14.117297,24.946726,22.926542,18.637222,24.761721,28.680414,46.929371,47.275196,24.110498,46.337975,31.625456,62.286381,36.244705
6/2/2016,33.330929,21.607368,38.963253,46.351234,37.481346,37.4403,16.151209,27.63344,23.21312,16.698736,23.106583,26.293173,24.251469,17.902876,22.094152,44.797626,17.260252,28.628492,27.420565,23.486183,14.209748,25.090513,22.972971,18.708902,24.835361,28.805656,46.514729,47.805313,24.641735,47.092846,31.899715,63.25034,36.015308
6/3/2016,34.049351,22.008564,39.193687,46.160179,38.325115,37.923088,16.75676,28.763254,23.698221,17.019361,23.519699,26.524441,24.3634,18.002138,22.094152,44.989391,17.455864,28.768009,28.115635,23.617287,14.348425,24.991659,23.0844,19.031471,25.185158,29.109818,46.948215,48.714092,25.405964,49.284691,31.93755,64.325523,37.520157
6/6/2016,34.635433,22.591257,39.424126,46.628273,38.280701,38.681744,16.936531,28.998632,24.093491,17.210009,23.838932,26.67565,24.400711,18.191635,22.240833,45.449646,17.530382,28.89822,28.602184,23.617287,14.37616,25.036594,23.167971,19.300278,25.295616,29.091923,46.938797,49.282074,25.471201,49.484768,32.344219,65.122643,37.630264
6/7/2016,34.85284,22.801409,39.596958,46.332134,38.45834,39.046291,17.163616,28.866821,24.740299,17.383322,24.083048,26.853548,24.689859,18.272846,22.552538,45.756477,17.604898,29.149349,28.602184,23.739025,14.496347,25.162405,23.3444,19.42572,25.608589,29.252947,47.871727,49.840595,25.750795,49.475677,32.760338,64.974342,37.400867
6/8/2016,35.145885,22.734541,39.750587,46.188831,38.591568,39.233498,17.485313,28.876234,25.099634,17.495975,24.101828,26.951391,24.708515,18.22773,22.699223,46.024956,17.698048,29.205154,28.775951,23.729662,14.542572,25.162405,23.3444,19.587006,25.792692,29.324518,48.738701,50.238182,27.055578,49.666668,32.854912,65.159721,37.868835
6/9/2016,34.692146,22.362,39.126476,45.692078,38.982368,38.346748,17.087921,28.951559,24.614531,17.270668,23.923433,26.382122,24.260796,18.137493,22.332514,45.487995,17.521065,28.814512,28.393665,23.383175,14.41314,24.793955,22.954397,19.42572,25.55336,29.020353,47.768066,49.85006,26.533669,49.111889,32.665764,64.325523,37.474277
6/10/2016,34.068256,21.884382,37.945484,44.956497,38.387291,37.400887,16.406673,28.245424,23.859922,16.837385,23.519699,25.341425,23.458632,18.047256,21.360737,44.68256,16.990126,28.107635,27.837606,22.587193,13.99711,23.778469,22.220823,18.923948,25.056284,27.964746,46.279144,48.988617,25.35936,47.420254,31.786236,63.26889,36.244705
